code,system
7739300.0,readv2
J530.11,readv2
J530000,readv2
J530100,readv2
J544.00,readv2
1089.0,med
10905.0,med
12665.0,med
15210.0,med
18337.0,med
1979.0,med
62790.0,med
928.0,med
J53..00,readv2
J53z.00,readv2
J530.00,readv2
K60.0,icd10
K60.1,icd10
K60.2,icd10
H56.4,opcs4
